,English,Family Composition,Generation,Parents education,Family Income,athletic level,F1_Work(h/week),F2_College entrance,F2_transferred,F2_grant,F1_units in math,F1_Std Math,high school attendence,S-T relationship,School Urbanicity,%Hispanic teacher,%Hispanic_NR teacher,%white teacher,%Black teacher,%Asian teacher,%Hawaiian teacher,%Indian teacher,Number of school activities,credits(first year),9_12_GPA,F3_GPA(first year),F3_Highest level of education,Std Math/Reading,Ins_attended,F3_GPA(all),gender_Female,gender_Male,Race_Amer. Indian/Alaska Native,"Race_Asian, Hawaii/Pac. Islander",Race_Black or African American,Race_Hispanic,Race_More than one race,Race_White,Marital_Par_Married,Marital_Par_Married_chld,Marital_Par_Single,Marital_Par_Single_chld
15145,1.0,1.0,3.0,4.0,13,2.0,5.0,3.0,0.0,0.0,3.0,58.97,6.0,1.607,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,30.0,5.0,3.5,1.0,57.38,1.0,3.0,1,0,0,0,0,0,0,1,0,0,1,0
15149,1.0,1.0,3.0,7.0,9,0.0,5.0,4.0,1.0,1.0,4.0,70.55,6.0,0.324,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,16.0,6.0,1.5,1.0,70.57,1.0,3.25,0,1,0,0,0,0,0,1,0,0,1,0
15151,1.0,1.0,3.0,7.0,11,2.0,0.0,4.0,0.0,1.0,4.0,73.08,6.0,0.324,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,33.0,6.0,4.0,1.0,62.45,2.0,4.0,0,1,0,0,0,0,0,1,0,0,1,0
15158,1.0,1.0,3.0,8.0,11,2.0,2.0,4.0,0.0,1.0,4.0,68.93,6.0,1.676,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,23.0,6.0,3.25,1.0,60.74,1.0,3.25,0,1,0,0,0,0,0,1,0,0,1,0
15164,1.0,1.0,3.0,6.0,11,1.0,2.0,3.0,0.0,1.0,4.0,64.68,6.0,0.579,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,36.0,5.0,2.75,1.0,64.19,2.0,2.75,0,1,0,0,0,0,0,1,0,0,1,0
15227,1.0,5.0,3.0,6.0,8,2.0,0.0,4.0,0.0,1.0,4.0,65.35,6.0,0.324,1,7.0,0.0,87.0,3.0,3.0,0.0,0.0,1.0,30.0,6.0,3.25,1.0,61.92,1.0,2.75,0,1,0,0,0,0,0,1,0,0,1,0
15232,1.0,1.0,3.0,8.0,12,2.0,1.0,3.0,0.0,0.0,4.0,54.68,6.0,0.069,1,7.0,0.0,87.0,3.0,3.0,0.0,0.0,0.0,35.0,5.0,4.0,1.0,56.83,1.0,3.5,1,0,0,0,0,0,0,1,0,0,1,0
15238,1.0,5.0,3.0,8.0,11,2.0,0.0,3.0,0.0,1.0,4.0,56.06,6.0,0.742,1,7.0,0.0,87.0,3.0,3.0,0.0,0.0,2.0,37.0,6.0,3.5,1.0,59.51,2.0,3.25,1,0,0,0,0,0,0,1,0,0,1,0
15239,1.0,1.0,3.0,6.0,12,2.0,0.0,4.0,0.0,1.0,3.0,62.74,6.0,0.324,1,7.0,0.0,87.0,3.0,3.0,0.0,0.0,1.0,24.0,5.0,3.0,1.0,68.68,1.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0
15241,1.0,1.0,3.0,6.0,10,2.0,1.0,2.0,0.0,1.0,4.0,63.7,6.0,0.324,1,7.0,0.0,87.0,3.0,3.0,0.0,0.0,3.0,33.0,5.0,3.0,1.0,60.61,2.0,3.0,1,0,0,0,0,0,0,1,0,0,1,0
15242,1.0,1.0,3.0,6.0,13,1.0,1.0,4.0,0.0,1.0,5.0,65.89,6.0,1.607,1,7.0,0.0,87.0,3.0,3.0,0.0,0.0,0.0,30.0,6.0,3.75,1.0,62.89,1.0,3.75,0,1,0,0,0,0,0,1,0,0,1,0
15244,0.0,1.0,1.0,3.0,9,0.0,1.0,3.0,0.0,1.0,4.0,66.55,6.0,0.997,1,7.0,0.0,87.0,3.0,3.0,0.0,0.0,3.0,21.0,6.0,3.25,1.0,64.32,2.0,3.25,1,0,0,1,0,0,0,0,0,0,1,0
15248,1.0,1.0,3.0,8.0,13,1.0,1.0,3.0,0.0,1.0,4.0,50.36,6.0,0.387,1,7.0,0.0,87.0,3.0,3.0,0.0,0.0,1.0,30.0,5.0,3.0,1.0,48.92,1.0,2.5,1,0,0,0,0,0,0,1,0,0,1,0
15251,1.0,1.0,3.0,7.0,13,2.0,0.0,3.0,0.0,1.0,4.0,61.33,6.0,1.484,1,7.0,0.0,87.0,3.0,3.0,0.0,0.0,2.0,32.0,5.0,3.5,1.0,64.8,2.0,3.5,1,0,0,0,0,0,0,1,0,0,1,0
15252,1.0,1.0,3.0,6.0,13,2.0,0.0,3.0,0.0,1.0,4.0,63.11,6.0,0.324,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,28.0,6.0,3.5,1.0,72.39,2.0,3.75,1,0,0,0,0,0,0,1,0,0,1,0
15253,1.0,1.0,3.0,8.0,12,2.0,0.0,4.0,0.0,1.0,4.0,66.29,6.0,1.421,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,3.5,1.0,69.83,1.0,3.25,1,0,0,0,0,0,1,0,0,0,1,0
15258,1.0,1.0,3.0,4.0,12,2.0,0.0,4.0,0.0,0.0,1.0,55.6,6.0,0.069,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,3.0,1.0,63.74,1.0,2.75,0,1,0,0,0,0,0,1,0,0,1,0
15260,1.0,1.0,3.0,8.0,13,2.0,0.0,3.0,0.0,1.0,4.0,56.64,6.0,2.349,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,3.25,0.0,64.76,1.0,3.5,0,1,0,0,0,0,0,1,0,0,1,0
15261,1.0,1.0,3.0,3.0,9,2.0,0.0,4.0,1.0,1.0,4.0,70.91,6.0,1.607,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,32.0,6.0,4.0,1.0,69.84,2.0,4.0,1,0,0,0,0,0,0,1,0,0,1,0
15262,1.0,1.0,3.0,8.0,12,2.0,0.0,3.0,1.0,1.0,4.0,63.67,6.0,0.324,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,3.75,1.0,62.08,2.0,3.75,0,1,0,0,0,0,0,1,0,0,1,0
15264,1.0,6.0,3.0,8.0,1,0.0,0.0,4.0,0.0,1.0,4.0,61.78,6.0,0.68,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,1.75,1.0,67.2,1.0,2.75,1,0,0,0,0,0,0,1,0,0,1,0
15265,1.0,1.0,3.0,6.0,11,1.0,0.0,4.0,1.0,0.0,4.0,67.44,6.0,0.997,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,13.0,5.0,2.75,0.0,67.58,1.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0
15266,1.0,1.0,3.0,6.0,9,2.0,0.0,4.0,0.0,1.0,4.0,73.18,6.0,1.607,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,32.0,6.0,4.0,1.0,72.5,1.0,3.75,0,1,0,0,0,0,0,1,0,0,1,0
15267,1.0,1.0,3.0,8.0,12,2.0,2.0,3.0,1.0,1.0,4.0,61.91,6.0,0.092,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,3.25,1.0,57.19,2.0,2.75,0,1,0,0,0,0,0,1,0,0,1,0
15271,1.0,1.0,3.0,6.0,9,3.0,9.0,4.0,0.0,1.0,4.0,58.94,6.0,2.349,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,3.0,1.0,55.54,1.0,3.25,0,1,0,0,0,0,0,1,0,0,1,0
15275,1.0,1.0,3.0,8.0,12,2.0,0.0,4.0,0.0,1.0,5.0,61.41,6.0,0.324,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,32.0,6.0,4.0,1.0,63.02,2.0,4.0,1,0,0,0,0,0,0,1,0,0,1,0
15334,1.0,1.0,3.0,8.0,13,2.0,1.0,4.0,0.0,0.0,3.0,71.02,6.0,2.094,1,1.0,0.0,90.0,10.0,0.0,0.0,0.0,1.0,29.0,5.0,3.5,1.0,66.55,1.0,3.5,0,1,0,0,0,0,0,1,0,0,1,0
15392,1.0,1.0,2.0,4.0,10,2.0,0.0,4.0,0.0,1.0,4.0,62.52,6.0,1.862,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,21.0,5.0,2.0,1.0,51.5,2.0,2.75,0,1,0,1,0,0,0,0,0,0,1,0
15394,1.0,1.0,2.0,6.0,10,3.0,0.0,3.0,0.0,1.0,4.0,56.36,6.0,0.324,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,27.0,5.0,2.75,1.0,41.71,2.0,2.75,0,1,0,0,0,0,0,1,0,0,1,0
15401,1.0,1.0,3.0,4.0,10,2.0,4.0,1.0,0.0,0.0,4.0,47.13,6.0,0.069,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,18.0,4.0,2.25,0.0,46.7,1.0,2.75,1,0,0,0,0,0,0,1,0,0,1,0
15416,1.0,1.0,3.0,7.0,9,0.0,0.0,4.0,0.0,0.0,4.0,57.84,6.0,0.069,2,3.0,0.0,70.0,25.0,5.0,0.0,0.0,1.0,24.0,5.0,2.5,1.0,56.83,1.0,2.75,1,0,0,0,0,0,0,1,0,0,1,0
15513,1.0,1.0,3.0,5.0,12,2.0,1.0,4.0,0.0,1.0,4.0,57.83,6.0,1.484,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,7.0,6.0,4.0,1.0,62.82,1.0,3.5,1,0,0,0,0,0,0,1,0,0,1,0
15523,1.0,1.0,3.0,6.0,11,2.0,1.0,3.0,0.0,0.0,4.0,51.91,6.0,0.324,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,3.0,1.0,55.41,2.0,3.0,1,0,0,0,0,0,0,1,0,0,1,0
15529,1.0,5.0,3.0,6.0,7,2.0,7.0,4.0,0.0,0.0,5.0,59.88,6.0,0.579,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,28.0,6.0,3.25,1.0,55.99,1.0,3.75,0,1,0,0,0,0,0,1,0,0,1,0
15531,1.0,1.0,3.0,6.0,11,2.0,1.0,4.0,0.0,1.0,5.0,55.61,6.0,1.607,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,34.0,6.0,3.75,1.0,62.07,2.0,3.75,1,0,0,0,0,0,0,1,0,0,1,0
15565,1.0,1.0,3.0,7.0,12,1.0,4.0,4.0,0.0,1.0,5.0,70.42,6.0,0.069,2,6.0,0.0,81.0,6.0,7.0,0.0,0.0,3.0,31.0,5.0,3.0,1.0,67.69,1.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0
15571,0.0,1.0,1.0,8.0,12,2.0,0.0,3.0,0.0,0.0,5.0,65.29,6.0,0.069,2,6.0,0.0,81.0,6.0,7.0,0.0,0.0,2.0,40.0,5.0,3.25,1.0,59.73,1.0,3.0,0,1,0,1,0,0,0,0,0,0,1,0
15578,1.0,5.0,3.0,6.0,9,2.0,0.0,3.0,0.0,1.0,4.0,60.11,6.0,0.324,2,6.0,0.0,81.0,6.0,7.0,0.0,0.0,2.0,54.0,6.0,3.5,1.0,65.93,1.0,3.25,1,0,0,0,1,0,0,0,0,0,1,0
15583,1.0,2.0,3.0,8.0,12,0.0,0.0,3.0,0.0,0.0,4.0,63.01,6.0,0.68,2,6.0,0.0,81.0,6.0,7.0,0.0,0.0,4.0,27.0,6.0,3.75,1.0,72.64,2.0,3.75,1,0,0,0,0,0,0,1,0,0,1,0
15596,1.0,1.0,3.0,7.0,12,2.0,3.0,4.0,0.0,1.0,4.0,52.82,6.0,0.069,2,6.0,0.0,94.0,0.0,0.0,0.0,0.0,1.0,28.0,6.0,2.75,1.0,58.48,1.0,3.0,1,0,0,0,0,0,0,1,0,0,1,0
15604,1.0,1.0,3.0,6.0,12,0.0,0.0,4.0,1.0,1.0,4.0,53.75,6.0,0.997,2,6.0,0.0,94.0,0.0,0.0,0.0,0.0,1.0,31.0,4.0,3.0,1.0,57.74,1.0,3.25,1,0,0,0,0,0,0,1,0,0,1,0
15605,1.0,1.0,3.0,6.0,13,2.0,4.0,3.0,0.0,0.0,4.0,46.84,6.0,0.069,2,6.0,0.0,94.0,0.0,0.0,0.0,0.0,1.0,31.0,4.0,2.25,1.0,51.28,1.0,3.25,1,0,0,0,0,0,0,1,0,0,1,0
15607,1.0,1.0,3.0,6.0,10,0.0,3.0,3.0,0.0,1.0,4.0,57.54,6.0,1.607,2,6.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,3.0,0.0,54.15,1.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0
15611,1.0,1.0,3.0,8.0,12,1.0,3.0,4.0,0.0,0.0,4.0,54.23,6.0,0.997,2,6.0,0.0,94.0,0.0,0.0,0.0,0.0,1.0,27.0,6.0,4.0,1.0,52.53,1.0,4.0,1,0,0,0,0,0,0,1,0,0,1,0
15612,1.0,1.0,3.0,5.0,12,0.0,3.0,2.0,1.0,1.0,4.0,53.46,6.0,0.324,2,6.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,2.25,1.0,55.68,2.0,2.75,1,0,0,0,0,0,0,1,0,0,1,0
15646,1.0,1.0,2.0,7.0,8,0.0,1.0,2.0,0.0,1.0,4.0,63.13,6.0,0.069,1,0.0,0.0,43.0,1.0,34.0,20.0,0.0,3.0,24.0,6.0,3.25,0.0,60.39,2.0,3.5,1,0,0,1,0,0,0,0,0,0,1,0
15655,1.0,5.0,3.0,8.0,10,0.0,0.0,2.0,0.0,0.0,4.0,50.78,6.0,0.811,1,0.0,0.0,43.0,1.0,34.0,20.0,0.0,2.0,28.0,6.0,3.25,1.0,54.41,2.0,3.0,1,0,0,1,0,0,0,0,0,0,1,0
15664,1.0,5.0,3.0,3.0,8,0.0,0.0,2.0,0.0,0.0,4.0,49.81,6.0,0.579,1,2.0,0.0,34.0,2.0,33.0,20.0,0.0,0.0,25.0,4.0,2.25,1.0,39.68,2.0,2.75,1,0,0,0,0,1,0,0,0,0,1,0
15665,1.0,9.0,3.0,6.0,7,1.0,1.0,3.0,0.0,1.0,2.0,52.71,6.0,0.579,1,2.0,0.0,34.0,2.0,33.0,20.0,0.0,1.0,32.0,4.0,3.5,1.0,53.42,1.0,3.5,0,1,0,0,0,0,1,0,0,0,1,0
15667,1.0,5.0,3.0,4.0,8,2.0,1.0,3.0,0.0,1.0,2.0,50.23,6.0,0.324,1,2.0,0.0,34.0,2.0,33.0,20.0,0.0,0.0,44.0,5.0,3.5,1.0,52.64,1.0,3.25,0,1,0,1,0,0,0,0,0,0,1,0
15668,1.0,1.0,2.0,6.0,10,1.0,0.0,3.0,0.0,0.0,4.0,61.61,6.0,1.128,1,2.0,0.0,34.0,2.0,33.0,20.0,0.0,1.0,15.0,4.0,3.75,1.0,53.9,1.0,3.5,0,1,0,0,0,0,1,0,0,0,1,0
15671,1.0,1.0,3.0,5.0,10,1.0,7.0,4.0,0.0,1.0,5.0,73.03,6.0,1.862,1,2.0,0.0,34.0,2.0,33.0,20.0,0.0,1.0,23.0,6.0,4.0,1.0,71.99,2.0,4.0,1,0,0,1,0,0,0,0,0,0,1,0
15679,1.0,2.0,3.0,5.0,6,1.0,0.0,4.0,0.0,1.0,4.0,55.71,6.0,1.189,1,2.0,0.0,34.0,2.0,33.0,20.0,0.0,0.0,28.0,5.0,3.0,1.0,60.06,1.0,2.75,1,0,0,0,0,0,1,0,0,0,1,0
15681,1.0,1.0,3.0,4.0,8,1.0,4.0,3.0,0.0,0.0,4.0,57.68,6.0,0.997,1,2.0,0.0,34.0,2.0,33.0,20.0,0.0,2.0,25.0,6.0,3.0,1.0,55.36,1.0,3.25,1,0,0,0,0,1,0,0,0,0,1,0
15685,1.0,1.0,3.0,2.0,11,0.0,0.0,4.0,0.0,1.0,6.0,69.88,6.0,0.324,1,2.0,0.0,34.0,2.0,33.0,20.0,0.0,1.0,23.0,5.0,2.5,0.0,72.51,2.0,3.25,0,1,0,1,0,0,0,0,0,0,1,0
15686,1.0,1.0,3.0,6.0,11,0.0,4.0,4.0,0.0,1.0,3.0,61.79,6.0,0.579,1,2.0,0.0,34.0,2.0,33.0,20.0,0.0,2.0,34.0,5.0,3.0,1.0,60.21,2.0,3.25,1,0,0,0,0,0,1,0,0,0,1,0
15806,1.0,2.0,2.0,7.0,10,2.0,0.0,1.0,0.0,1.0,3.0,46.72,6.0,0.324,1,0.0,0.0,97.0,3.0,0.0,0.0,0.0,0.0,38.0,3.0,3.0,0.0,47.67,3.0,3.0,1,0,0,0,0,0,0,1,0,0,1,0
15812,1.0,1.0,3.0,8.0,13,1.0,3.0,3.0,0.0,1.0,3.0,52.12,6.0,1.352,1,0.0,0.0,97.0,3.0,0.0,0.0,0.0,3.0,30.0,5.0,3.0,1.0,51.82,2.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0
15816,1.0,1.0,3.0,6.0,10,2.0,0.0,4.0,0.0,0.0,4.0,67.76,6.0,0.324,1,0.0,0.0,97.0,3.0,0.0,0.0,0.0,2.0,39.0,6.0,3.5,1.0,66.92,1.0,3.5,0,1,0,0,0,0,0,1,0,0,1,0
15819,1.0,1.0,3.0,7.0,10,0.0,0.0,4.0,0.0,1.0,3.0,64.32,6.0,1.584,1,0.0,0.0,97.0,3.0,0.0,0.0,0.0,0.0,29.0,6.0,3.75,1.0,63.86,2.0,3.75,1,0,0,0,0,0,0,1,0,0,1,0
15823,1.0,5.0,3.0,6.0,12,2.0,1.0,1.0,0.0,0.0,4.0,55.66,6.0,1.862,2,6.0,0.0,88.0,0.0,0.0,6.0,0.0,1.0,36.0,6.0,2.75,1.0,61.09,2.0,3.0,1,0,0,0,0,0,0,1,0,0,1,0
15827,1.0,1.0,3.0,3.0,8,0.0,2.0,4.0,0.0,0.0,4.0,53.37,6.0,2.349,2,6.0,0.0,88.0,0.0,0.0,6.0,0.0,1.0,28.0,5.0,3.5,0.0,56.05,1.0,3.5,1,0,0,0,0,0,1,0,0,0,1,0
15828,1.0,5.0,3.0,6.0,8,2.0,6.0,1.0,1.0,1.0,3.0,53.01,6.0,1.607,2,6.0,0.0,88.0,0.0,0.0,6.0,0.0,1.0,32.0,6.0,3.0,1.0,61.92,2.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0
15833,1.0,1.0,3.0,8.0,10,2.0,0.0,4.0,1.0,1.0,4.0,49.13,6.0,0.934,2,6.0,0.0,88.0,0.0,0.0,6.0,0.0,0.0,45.0,5.0,3.0,1.0,53.84,2.0,3.0,1,0,0,0,0,0,1,0,0,0,1,0
15834,1.0,1.0,3.0,7.0,10,0.0,4.0,4.0,0.0,1.0,5.0,57.2,6.0,1.862,2,6.0,0.0,88.0,0.0,0.0,6.0,0.0,1.0,32.0,6.0,3.75,1.0,57.68,2.0,4.0,0,1,0,0,0,0,0,1,0,0,1,0
15835,1.0,1.0,3.0,6.0,10,2.0,0.0,1.0,0.0,0.0,3.0,66.96,6.0,1.607,2,6.0,0.0,88.0,0.0,0.0,6.0,0.0,4.0,36.0,6.0,3.75,1.0,66.19,2.0,3.75,1,0,0,0,0,1,0,0,0,0,1,0
15952,0.0,1.0,1.0,8.0,10,0.0,9.0,4.0,0.0,1.0,4.0,60.41,6.0,0.742,2,20.0,5.0,90.0,5.0,2.0,0.0,0.0,4.0,27.0,6.0,3.25,1.0,64.84,1.0,3.5,1,0,0,0,0,1,0,0,0,0,1,0
15973,1.0,3.0,3.0,6.0,12,0.0,2.0,3.0,0.0,0.0,4.0,61.68,6.0,0.069,2,20.0,5.0,90.0,5.0,2.0,0.0,0.0,2.0,31.0,5.0,2.5,1.0,58.95,1.0,2.75,0,1,0,0,0,0,0,1,0,0,1,0
15976,1.0,1.0,3.0,3.0,13,2.0,8.0,3.0,0.0,1.0,4.0,56.04,6.0,0.811,2,24.0,0.0,50.0,3.0,1.0,0.0,0.0,0.0,34.0,6.0,3.25,1.0,58.33,2.0,3.5,0,1,0,0,0,0,0,1,0,0,1,0
16009,1.0,5.0,3.0,6.0,13,2.0,0.0,4.0,0.0,1.0,4.0,64.59,6.0,0.324,2,10.0,0.0,96.0,4.0,0.0,0.0,0.0,0.0,29.0,4.0,2.25,1.0,61.94,2.0,2.75,0,1,0,0,0,0,0,1,0,0,1,0
16010,1.0,1.0,3.0,6.0,12,3.0,0.0,3.0,0.0,1.0,4.0,51.27,6.0,0.742,2,10.0,0.0,96.0,4.0,0.0,0.0,0.0,0.0,26.0,4.0,2.75,1.0,49.5,2.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0
16011,1.0,1.0,3.0,7.0,13,1.0,0.0,4.0,0.0,1.0,4.0,63.15,6.0,0.742,2,10.0,0.0,96.0,4.0,0.0,0.0,0.0,3.0,27.0,4.0,3.0,1.0,62.5,2.0,2.75,0,1,0,0,0,0,0,1,0,0,1,0
16016,1.0,1.0,3.0,7.0,9,2.0,2.0,2.0,0.0,0.0,3.0,59.41,6.0,0.934,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,29.0,4.0,2.75,0.0,49.5,1.0,3.0,0,1,0,0,0,0,0,1,0,0,1,0
16023,1.0,1.0,3.0,8.0,12,2.0,1.0,4.0,0.0,1.0,4.0,72.88,6.0,0.069,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,35.0,6.0,3.25,0.0,66.93,2.0,3.5,0,1,0,0,0,0,0,1,0,0,1,0
16024,1.0,1.0,3.0,5.0,10,0.0,3.0,3.0,0.0,0.0,3.0,53.45,6.0,1.607,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,3.25,1.0,60.2,2.0,3.0,1,0,0,0,0,0,0,1,0,0,1,0
16028,1.0,1.0,3.0,8.0,12,1.0,3.0,4.0,1.0,1.0,3.0,64.4,6.0,0.324,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,3.75,1.0,64.43,2.0,3.5,1,0,0,0,0,0,0,1,0,0,1,0
16043,1.0,9.0,3.0,6.0,12,2.0,0.0,4.0,0.0,1.0,4.0,57.55,6.0,0.324,2,1.0,0.0,94.0,6.0,0.0,0.0,0.0,3.0,31.0,5.0,3.5,1.0,54.84,2.0,3.5,1,0,0,0,0,0,0,1,0,0,1,0
16085,1.0,1.0,3.0,6.0,9,2.0,1.0,4.0,0.0,1.0,3.0,58.19,6.0,0.997,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,3.5,1.0,62.03,2.0,3.75,0,1,0,0,0,0,0,1,0,0,1,0
16092,1.0,1.0,2.0,8.0,10,2.0,3.0,4.0,1.0,1.0,4.0,70.15,6.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,45.0,6.0,4.0,1.0,70.96,2.0,4.0,1,0,0,0,0,0,0,1,0,0,1,0
16093,1.0,1.0,3.0,4.0,7,2.0,4.0,4.0,1.0,1.0,2.0,66.91,6.0,0.811,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,28.0,5.0,3.0,0.0,70.9,2.0,3.0,1,0,0,0,0,0,0,1,0,0,1,0
16096,1.0,5.0,3.0,7.0,10,2.0,2.0,4.0,0.0,1.0,4.0,63.43,6.0,1.862,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,33.0,6.0,4.0,1.0,68.86,1.0,4.0,1,0,0,0,0,0,0,1,0,0,1,0
16097,1.0,1.0,3.0,8.0,9,0.0,1.0,4.0,0.0,1.0,3.0,61.68,6.0,0.934,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,8.0,6.0,4.0,1.0,68.33,2.0,3.75,1,0,0,0,0,0,0,1,0,0,1,0
16100,1.0,1.0,3.0,6.0,9,2.0,1.0,3.0,0.0,1.0,4.0,64.26,6.0,2.094,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,1.0,64.49,2.0,3.25,1,0,0,0,0,0,0,1,0,0,1,0
16101,1.0,1.0,3.0,7.0,10,2.0,0.0,4.0,0.0,1.0,5.0,67.58,6.0,0.997,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,3.25,1.0,58.3,2.0,3.75,0,1,0,0,0,0,0,1,0,0,1,0
