,English,Family Composition,Generation,Parents education,Family Income,athletic level,F1_Work(h/week),F2_College entrance,F2_transferred,F2_grant,F1_units in math,F1_Std Math,high school attendence,S-T relationship,School Urbanicity,%Hispanic teacher,%Hispanic_NR teacher,%white teacher,%Black teacher,%Asian teacher,%Hawaiian teacher,%Indian teacher,Number of school activities,credits(first year),9_12_GPA,F3_GPA(first year),F3_Highest level of education,Std Math/Reading,Ins_attended,F3_GPA(all),gender_Female,Asian,Black,Hispanic,More_than_one,White,Marital_Par_Married,Marital_Par_Married_chld,Marital_Par_Single,Marital_Par_Single_chld,pell_grant
481,0.0,1.0,2.0,6.0,12,1.0,0.0,4.0,0.0,0.0,4.0,65.12,5.0,0.324,2,18.0,0.0,58.0,0.0,21.0,2.0,0.0,5.0,41.0,5.0,3.75,0.0,62.35,1.0,3.75,1,1,0,0,0,0,0,0,1,0,0
482,0.0,2.0,1.0,3.0,11,0.0,4.0,4.0,1.0,1.0,3.0,64.23,5.0,0.069,2,18.0,0.0,58.0,0.0,21.0,2.0,0.0,2.0,25.0,4.0,2.0,1.0,53.31,1.0,2.25,0,1,0,0,0,0,0,0,1,0,1
483,0.0,1.0,2.0,3.0,7,3.0,0.0,3.0,0.0,1.0,5.0,65.04,5.0,0.069,2,18.0,0.0,60.0,1.0,20.0,0.0,1.0,1.0,1.0,5.0,4.0,0.0,61.67,1.0,3.25,0,1,0,0,0,0,0,0,1,0,1
484,0.0,5.0,2.0,6.0,9,0.0,0.0,1.0,0.0,1.0,3.0,58.46,5.0,0.324,2,18.0,0.0,60.0,1.0,20.0,0.0,1.0,1.0,18.0,3.0,2.5,0.0,58.42,3.0,2.0,1,1,0,0,0,0,0,0,1,0,1
485,0.0,1.0,2.0,1.0,5,0.0,1.0,3.0,0.0,1.0,4.0,63.75,5.0,0.324,2,1.0,0.0,60.0,1.0,1.0,0.0,0.0,4.0,27.0,6.0,3.75,1.0,63.21,2.0,3.75,0,1,0,0,0,0,0,0,1,0,1
486,0.0,1.0,1.0,6.0,10,0.0,5.0,3.0,0.0,1.0,3.0,59.88,5.0,0.201,2,1.0,0.0,60.0,1.0,1.0,0.0,0.0,1.0,31.0,6.0,2.5,0.0,51.82,1.0,2.5,1,1,0,0,0,0,0,0,1,0,0
487,1.0,5.0,2.0,7.0,10,2.0,4.0,4.0,0.0,0.0,3.0,59.04,5.0,0.324,3,6.0,0.0,88.0,5.0,1.0,0.0,0.0,2.0,32.0,5.0,3.5,1.0,58.86,1.0,3.25,1,0,0,1,0,0,0,0,1,0,0
488,0.0,1.0,2.0,8.0,12,0.0,3.0,3.0,0.0,1.0,3.0,59.5,5.0,0.811,1,3.0,0.0,90.0,3.0,3.0,0.0,0.0,1.0,28.0,6.0,3.0,1.0,56.96,1.0,3.25,1,1,0,0,0,0,0,0,1,0,1
489,1.0,1.0,3.0,5.0,10,0.0,5.0,2.0,0.0,1.0,3.0,51.83,5.0,0.579,1,16.0,0.0,68.0,16.0,0.0,0.0,0.0,5.0,20.0,5.0,3.25,0.0,52.69,1.0,2.5,1,0,0,0,0,1,0,0,1,0,0
490,1.0,1.0,3.0,3.0,10,0.0,4.0,2.0,0.0,0.0,2.0,55.04,5.0,0.324,1,4.0,0.0,76.0,21.0,1.0,0.0,0.0,0.0,31.0,4.0,2.25,1.0,59.09,1.0,2.5,1,0,0,0,0,1,0,0,1,0,0
491,1.0,1.0,3.0,4.0,8,2.0,5.0,3.0,0.0,0.0,4.0,46.4,5.0,0.324,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,19.0,6.0,1.5,0.0,52.36,1.0,1.75,1,0,0,0,0,1,0,0,1,0,1
492,1.0,5.0,3.0,6.0,9,0.0,1.0,4.0,0.0,1.0,4.0,60.24,5.0,0.069,2,2.0,0.0,86.0,7.0,1.0,3.0,0.0,3.0,33.0,6.0,3.5,1.0,59.81,1.0,3.5,1,0,0,0,0,1,0,0,1,0,0
493,1.0,2.0,3.0,7.0,10,2.0,3.0,4.0,0.0,1.0,5.0,66.27,5.0,0.742,2,1.0,0.0,96.0,3.0,0.0,0.0,0.0,6.0,48.0,6.0,4.0,1.0,69.95,1.0,4.0,1,0,0,0,0,1,0,0,1,0,0
494,1.0,5.0,3.0,6.0,8,2.0,8.0,3.0,0.0,0.0,3.0,44.09,5.0,0.324,2,24.0,0.0,63.0,11.0,1.0,0.0,1.0,0.0,29.0,4.0,3.0,1.0,45.69,1.0,3.0,1,0,1,0,0,0,0,0,1,0,1
495,0.0,1.0,3.0,6.0,11,0.0,2.0,3.0,0.0,1.0,3.0,68.15,5.0,0.324,2,9.0,0.0,88.0,10.0,1.0,0.0,1.0,4.0,26.0,6.0,3.5,0.0,64.09,2.0,3.75,1,0,0,1,0,0,0,0,1,0,1
496,1.0,1.0,3.0,6.0,10,0.0,0.0,3.0,0.0,0.0,3.0,58.9,5.0,0.069,1,1.0,0.0,90.0,9.0,0.0,0.0,0.0,2.0,30.0,6.0,3.5,1.0,62.02,1.0,3.75,1,0,0,0,0,1,0,0,1,0,0
497,1.0,5.0,3.0,5.0,7,1.0,6.0,3.0,1.0,1.0,3.0,50.92,5.0,0.579,1,1.0,0.0,90.0,9.0,0.0,0.0,0.0,3.0,19.0,3.0,1.75,1.0,50.36,1.0,2.75,1,0,0,0,0,1,0,0,1,0,1
498,1.0,1.0,3.0,5.0,8,1.0,9.0,1.0,0.0,0.0,4.0,61.95,5.0,0.069,1,1.0,0.0,90.0,9.0,0.0,0.0,0.0,0.0,24.0,6.0,2.5,0.0,61.44,2.0,2.5,0,0,0,0,0,1,0,0,1,0,1
499,1.0,1.0,3.0,4.0,8,0.0,2.0,4.0,0.0,1.0,3.0,57.38,5.0,0.324,1,1.0,0.0,90.0,9.0,0.0,0.0,0.0,2.0,35.0,6.0,3.5,1.0,61.5,2.0,3.75,1,0,0,0,0,1,0,0,1,0,1
500,1.0,1.0,3.0,4.0,10,1.0,5.0,4.0,0.0,1.0,5.0,69.93,5.0,0.324,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,48.0,6.0,2.75,1.0,70.01,1.0,3.0,1,0,0,0,0,1,0,0,1,0,0
501,1.0,1.0,3.0,4.0,7,0.0,2.0,3.0,1.0,1.0,4.0,52.76,5.0,0.069,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,1.0,53.38,1.0,4.0,1,0,0,0,0,1,0,0,1,0,1
502,1.0,5.0,3.0,2.0,8,3.0,0.0,2.0,0.0,1.0,3.0,50.04,5.0,0.324,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,41.0,6.0,3.25,1.0,58.17,1.0,3.5,1,0,0,0,0,1,0,0,1,0,0
503,1.0,7.0,3.0,6.0,7,2.0,2.0,4.0,1.0,1.0,4.0,52.23,5.0,0.579,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,3.0,0.0,63.76,1.0,2.25,1,0,0,0,0,1,0,0,1,0,1
504,1.0,7.0,3.0,3.0,9,2.0,4.0,3.0,0.0,1.0,4.0,55.04,5.0,1.862,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,32.0,6.0,3.25,1.0,55.5,1.0,2.75,1,0,0,0,0,1,0,0,1,0,1
505,1.0,1.0,3.0,5.0,10,1.0,6.0,2.0,0.0,1.0,4.0,52.09,5.0,0.742,2,1.0,1.0,94.0,4.0,0.0,0.0,0.0,0.0,29.0,5.0,3.25,0.0,56.25,1.0,3.0,1,0,1,0,0,0,0,0,1,0,1
506,1.0,1.0,3.0,6.0,10,0.0,2.0,4.0,0.0,1.0,4.0,62.26,5.0,0.997,2,1.0,1.0,94.0,4.0,0.0,0.0,0.0,5.0,35.0,6.0,3.75,1.0,66.21,2.0,3.75,0,0,0,0,0,1,0,0,1,0,0
507,1.0,5.0,3.0,5.0,10,2.0,4.0,3.0,0.0,1.0,2.0,47.02,5.0,0.069,2,1.0,1.0,94.0,4.0,0.0,0.0,0.0,1.0,34.0,4.0,3.25,1.0,53.66,2.0,3.25,1,0,1,0,0,0,0,0,1,0,1
508,0.0,1.0,2.0,6.0,12,1.0,3.0,4.0,0.0,1.0,4.0,68.65,5.0,0.069,2,3.0,0.0,95.0,5.0,0.0,0.0,0.0,2.0,29.0,5.0,3.0,1.0,63.96,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0
509,0.0,1.0,2.0,7.0,11,2.0,3.0,3.0,0.0,1.0,5.0,66.37,5.0,0.069,2,3.0,0.0,95.0,5.0,0.0,0.0,0.0,0.0,7.0,6.0,4.0,1.0,66.27,2.0,4.0,1,1,0,0,0,0,0,0,1,0,0
510,1.0,1.0,2.0,8.0,11,1.0,3.0,4.0,1.0,0.0,4.0,53.6,5.0,1.189,2,4.0,0.0,90.0,2.0,2.0,6.0,0.0,0.0,20.0,3.0,1.75,0.0,49.91,1.0,2.0,0,0,0,0,0,1,0,0,1,0,1
511,0.0,5.0,2.0,5.0,12,1.0,1.0,4.0,0.0,1.0,4.0,59.35,5.0,1.607,2,4.0,0.0,90.0,2.0,2.0,6.0,0.0,1.0,25.0,4.0,2.25,1.0,67.2,2.0,2.75,0,0,0,0,0,1,0,0,1,0,1
512,1.0,1.0,3.0,6.0,10,2.0,1.0,3.0,1.0,1.0,4.0,48.8,5.0,0.324,3,2.0,0.0,97.0,0.0,1.0,0.0,0.0,0.0,13.0,4.0,3.5,0.0,53.95,1.0,1.75,0,0,0,0,0,1,0,0,1,0,0
513,1.0,4.0,3.0,7.0,13,2.0,3.0,3.0,0.0,1.0,4.0,60.32,5.0,0.324,3,2.0,0.0,97.0,0.0,1.0,0.0,0.0,0.0,27.0,5.0,3.0,1.0,59.16,2.0,3.0,0,0,0,0,0,1,0,0,1,0,1
514,1.0,2.0,3.0,5.0,10,2.0,2.0,4.0,0.0,1.0,4.0,60.13,5.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,39.0,6.0,3.5,1.0,44.89,1.0,3.5,0,0,0,0,0,1,0,0,1,0,0
515,1.0,1.0,3.0,5.0,12,2.0,2.0,4.0,0.0,1.0,5.0,63.81,5.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,35.0,6.0,3.5,1.0,65.56,2.0,3.5,1,0,0,0,0,1,0,0,1,0,0
516,1.0,1.0,3.0,7.0,11,2.0,0.0,4.0,0.0,1.0,3.0,46.33,5.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,35.0,5.0,3.25,1.0,57.45,2.0,3.0,1,0,0,0,0,1,0,0,1,0,1
517,1.0,1.0,3.0,3.0,11,2.0,3.0,4.0,0.0,1.0,5.0,64.18,5.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,48.0,6.0,2.75,1.0,66.04,2.0,2.75,0,0,0,0,0,1,0,0,1,0,0
518,1.0,1.0,3.0,6.0,10,3.0,3.0,4.0,0.0,1.0,4.0,60.4,5.0,0.934,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,21.0,4.0,2.75,1.0,57.26,2.0,2.75,0,0,0,0,0,1,0,0,1,0,1
519,1.0,7.0,3.0,7.0,6,0.0,2.0,2.0,0.0,1.0,5.0,55.48,5.0,0.324,1,18.0,0.0,65.0,15.0,1.0,1.0,0.0,0.0,25.0,3.0,3.0,1.0,53.85,1.0,2.0,0,0,1,0,0,0,0,0,1,0,1
520,0.0,5.0,2.0,3.0,5,1.0,0.0,2.0,0.0,1.0,2.0,37.81,5.0,0.324,1,18.0,0.0,65.0,15.0,1.0,1.0,0.0,1.0,14.0,1.0,2.0,1.0,37.65,2.0,1.75,1,0,0,1,0,0,0,0,1,0,1
521,1.0,5.0,3.0,2.0,5,0.0,4.0,3.0,0.0,1.0,5.0,53.85,5.0,0.579,1,2.0,0.0,88.0,10.0,0.0,0.0,0.0,0.0,25.0,3.0,1.75,1.0,54.14,2.0,2.75,1,0,1,0,0,0,1,0,0,0,1
522,0.0,1.0,1.0,2.0,6,2.0,0.0,3.0,0.0,1.0,4.0,55.3,5.0,0.579,1,2.0,0.0,88.0,10.0,0.0,0.0,0.0,1.0,6.0,4.0,3.5,1.0,52.95,2.0,3.0,1,1,0,0,0,0,0,0,1,0,1
523,1.0,5.0,3.0,3.0,8,2.0,5.0,3.0,0.0,1.0,5.0,53.2,5.0,0.579,1,2.0,0.0,88.0,10.0,0.0,0.0,0.0,3.0,37.0,4.0,3.5,0.0,55.52,2.0,3.75,1,0,1,0,0,0,0,0,1,0,1
524,0.0,1.0,2.0,6.0,9,2.0,0.0,2.0,0.0,0.0,5.0,58.12,5.0,0.324,1,2.0,0.0,88.0,10.0,0.0,0.0,0.0,2.0,48.0,5.0,3.25,1.0,59.74,1.0,3.5,1,1,0,0,0,0,0,0,1,0,1
525,0.0,5.0,2.0,7.0,9,2.0,1.0,3.0,0.0,1.0,5.0,63.93,5.0,2.349,1,2.0,0.0,88.0,10.0,0.0,0.0,0.0,0.0,28.0,5.0,3.25,1.0,59.66,2.0,3.25,1,0,0,1,0,0,0,0,1,0,1
526,1.0,1.0,3.0,2.0,10,1.0,4.0,4.0,0.0,0.0,5.0,59.74,5.0,0.579,1,2.0,0.0,88.0,10.0,0.0,0.0,0.0,0.0,29.0,4.0,2.5,0.0,55.26,1.0,2.25,0,0,0,0,0,1,0,0,1,0,1
527,1.0,5.0,3.0,2.0,9,2.0,6.0,3.0,0.0,0.0,4.0,58.58,5.0,1.862,1,2.0,0.0,88.0,10.0,0.0,0.0,0.0,4.0,32.0,5.0,3.5,1.0,58.9,1.0,3.5,1,0,0,0,0,1,0,0,1,0,1
528,1.0,7.0,3.0,2.0,4,2.0,4.0,2.0,0.0,0.0,4.0,45.66,5.0,1.252,1,2.0,0.0,88.0,10.0,0.0,0.0,0.0,1.0,30.0,4.0,2.5,1.0,51.76,1.0,2.5,1,0,1,0,0,0,0,0,1,0,1
529,1.0,1.0,3.0,6.0,11,2.0,9.0,2.0,1.0,0.0,4.0,49.77,5.0,1.252,1,2.0,0.0,88.0,10.0,0.0,0.0,0.0,0.0,32.0,4.0,3.0,1.0,47.75,2.0,3.0,1,0,1,0,0,0,0,0,1,0,1
530,0.0,1.0,1.0,2.0,8,1.0,2.0,3.0,0.0,1.0,5.0,68.83,5.0,0.324,1,2.0,0.0,88.0,10.0,0.0,0.0,0.0,1.0,40.0,5.0,3.25,1.0,61.96,2.0,3.5,0,0,0,1,0,0,0,0,1,0,1
531,1.0,5.0,3.0,3.0,8,3.0,0.0,3.0,0.0,1.0,5.0,57.57,5.0,2.349,1,2.0,0.0,88.0,10.0,0.0,0.0,0.0,0.0,20.0,2.0,2.0,0.0,57.27,1.0,1.5,0,0,1,0,0,0,0,0,1,0,1
532,1.0,1.0,2.0,2.0,11,1.0,7.0,3.0,0.0,1.0,2.0,56.0,5.0,1.607,2,2.0,0.0,95.0,2.0,1.0,0.0,0.0,1.0,34.0,3.0,3.5,1.0,60.39,2.0,3.0,1,0,0,0,0,1,0,0,1,0,0
533,1.0,1.0,3.0,7.0,11,2.0,2.0,3.0,0.0,0.0,3.0,55.07,5.0,0.934,2,2.0,0.0,95.0,2.0,1.0,0.0,0.0,1.0,30.0,4.0,3.25,1.0,54.56,1.0,3.5,1,0,0,0,0,1,0,0,1,0,0
534,1.0,1.0,3.0,8.0,12,2.0,3.0,4.0,0.0,1.0,4.0,55.95,5.0,0.324,2,0.0,1.0,98.0,0.0,1.0,0.0,0.0,0.0,15.0,5.0,3.75,1.0,64.7,2.0,3.5,1,0,0,0,0,1,0,0,1,0,0
535,1.0,1.0,3.0,7.0,12,2.0,3.0,2.0,0.0,0.0,4.0,61.49,5.0,0.069,2,0.0,1.0,98.0,0.0,1.0,0.0,0.0,0.0,22.0,6.0,3.0,1.0,65.64,1.0,3.0,1,0,0,0,0,1,0,0,1,0,0
536,1.0,1.0,3.0,6.0,12,0.0,1.0,4.0,0.0,1.0,4.0,65.06,5.0,0.069,2,0.0,1.0,98.0,0.0,1.0,0.0,0.0,0.0,32.0,6.0,3.75,1.0,74.49,1.0,3.75,1,0,0,0,0,1,0,0,1,0,0
537,1.0,5.0,3.0,3.0,4,3.0,5.0,2.0,1.0,1.0,3.0,47.56,5.0,0.069,2,17.0,0.0,70.0,11.0,2.0,17.0,0.0,0.0,31.0,3.0,2.75,1.0,48.65,2.0,2.5,1,0,1,0,0,0,0,0,1,0,1
538,1.0,1.0,3.0,7.0,12,0.0,1.0,3.0,0.0,1.0,3.0,63.74,5.0,0.324,2,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,3.25,1.0,60.89,1.0,3.5,1,0,1,0,0,0,0,0,1,0,0
539,1.0,1.0,3.0,6.0,11,3.0,3.0,3.0,0.0,1.0,3.0,56.62,5.0,0.324,2,2.0,0.0,96.0,1.0,1.0,0.0,0.0,3.0,30.0,5.0,3.75,1.0,60.55,2.0,3.75,1,0,0,0,0,1,0,0,1,0,0
540,1.0,1.0,3.0,8.0,12,2.0,0.0,3.0,0.0,0.0,5.0,70.35,5.0,1.252,2,2.0,0.0,96.0,1.0,1.0,0.0,0.0,5.0,29.0,6.0,3.75,1.0,65.84,2.0,3.5,0,0,0,0,0,1,0,0,1,0,0
541,1.0,2.0,3.0,6.0,11,2.0,4.0,4.0,0.0,1.0,5.0,64.62,5.0,0.324,2,2.0,0.0,96.0,1.0,1.0,0.0,0.0,3.0,6.0,6.0,3.75,1.0,66.72,2.0,4.0,1,0,0,0,0,1,0,0,1,0,0
542,1.0,5.0,3.0,6.0,8,3.0,3.0,3.0,0.0,1.0,4.0,63.13,5.0,0.324,2,2.0,0.0,96.0,1.0,1.0,0.0,0.0,4.0,31.0,5.0,2.0,1.0,58.26,2.0,2.75,1,0,0,0,0,1,0,0,1,0,1
543,1.0,5.0,3.0,6.0,10,3.0,8.0,4.0,0.0,1.0,5.0,67.0,5.0,0.324,2,2.0,0.0,96.0,1.0,1.0,0.0,0.0,1.0,28.0,5.0,2.75,1.0,70.61,2.0,2.75,0,0,0,0,0,1,0,0,1,0,1
544,1.0,1.0,3.0,7.0,12,3.0,8.0,2.0,0.0,1.0,3.0,52.1,5.0,0.324,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,2.25,0.0,55.39,2.0,2.75,0,0,0,0,0,1,0,0,1,0,0
545,1.0,3.0,3.0,4.0,9,3.0,2.0,3.0,0.0,0.0,3.0,50.55,5.0,0.069,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,2.75,0.0,53.64,1.0,2.75,1,0,0,0,0,1,0,0,1,0,0
546,1.0,2.0,3.0,4.0,7,1.0,4.0,3.0,0.0,1.0,2.0,61.88,5.0,0.324,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,40.0,6.0,3.25,1.0,57.76,1.0,3.5,1,0,0,0,0,1,0,0,1,0,1
547,1.0,1.0,3.0,6.0,7,0.0,1.0,4.0,0.0,1.0,2.0,62.54,5.0,0.324,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,35.0,6.0,3.75,1.0,64.06,2.0,3.75,0,0,0,0,0,1,0,0,1,0,1
548,1.0,1.0,3.0,6.0,10,2.0,3.0,3.0,0.0,0.0,2.0,56.27,5.0,0.069,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,30.0,4.0,2.5,1.0,54.3,1.0,2.25,1,0,0,0,0,1,0,0,1,0,0
549,1.0,1.0,3.0,6.0,12,2.0,3.0,3.0,0.0,0.0,4.0,56.67,5.0,0.324,2,0.0,0.0,95.0,5.0,0.0,0.0,0.0,2.0,34.0,3.0,2.5,1.0,58.39,1.0,3.0,1,0,0,0,0,1,0,0,1,0,0
550,1.0,1.0,3.0,4.0,10,2.0,3.0,4.0,0.0,1.0,5.0,62.22,5.0,0.324,2,0.0,0.0,95.0,5.0,0.0,0.0,0.0,3.0,35.0,6.0,4.0,1.0,68.64,2.0,4.0,1,0,0,0,0,1,0,0,1,0,0
551,1.0,1.0,3.0,6.0,10,2.0,2.0,4.0,0.0,1.0,6.0,67.08,5.0,0.579,2,0.0,0.0,95.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,1.75,0.0,67.54,1.0,2.5,0,0,0,0,0,1,0,0,1,0,1
552,1.0,1.0,3.0,7.0,9,2.0,6.0,3.0,0.0,0.0,5.0,61.03,5.0,0.324,2,0.0,0.0,95.0,5.0,0.0,0.0,0.0,4.0,31.0,6.0,3.5,1.0,63.21,2.0,3.25,1,0,0,0,0,1,0,0,1,0,0
553,1.0,5.0,3.0,6.0,6,2.0,6.0,2.0,1.0,0.0,4.0,43.67,5.0,2.094,1,0.0,0.0,98.0,2.0,0.0,0.0,0.0,1.0,27.0,4.0,1.75,0.0,46.3,1.0,2.0,1,0,0,0,0,1,0,0,1,0,0
554,1.0,5.0,3.0,3.0,7,1.0,0.0,4.0,0.0,0.0,4.0,61.55,5.0,0.556,1,2.0,0.0,77.0,20.0,0.0,1.0,0.0,2.0,15.0,4.0,1.0,0.0,57.61,1.0,0.75,0,0,1,0,0,0,0,0,1,0,1
555,0.0,5.0,1.0,6.0,11,0.0,2.0,3.0,0.0,0.0,6.0,67.23,5.0,1.252,1,2.0,0.0,77.0,20.0,0.0,1.0,0.0,3.0,37.0,6.0,3.5,1.0,54.54,1.0,3.5,0,1,0,0,0,0,0,0,1,0,1
556,0.0,4.0,1.0,6.0,7,0.0,5.0,3.0,0.0,1.0,6.0,67.53,5.0,0.069,1,2.0,0.0,77.0,20.0,0.0,1.0,0.0,0.0,60.0,6.0,3.25,1.0,60.56,1.0,3.25,1,1,0,0,0,0,0,0,1,0,1
557,1.0,1.0,3.0,6.0,9,2.0,1.0,3.0,0.0,0.0,4.0,61.03,5.0,1.607,1,8.0,0.0,62.0,30.0,0.0,0.0,0.0,3.0,37.0,6.0,3.5,1.0,63.13,1.0,3.5,1,0,0,0,0,1,0,0,1,0,1
558,1.0,1.0,3.0,5.0,12,0.0,4.0,3.0,0.0,0.0,3.0,61.96,5.0,0.324,1,8.0,0.0,62.0,30.0,0.0,0.0,0.0,1.0,28.0,4.0,1.5,0.0,64.34,1.0,2.25,0,0,0,0,0,1,0,0,1,0,0
559,1.0,1.0,3.0,6.0,8,2.0,0.0,3.0,0.0,1.0,4.0,42.39,5.0,1.584,1,5.0,0.0,85.0,13.0,0.0,0.0,15.0,0.0,27.0,4.0,2.5,1.0,42.91,1.0,2.75,0,0,1,0,0,0,0,0,1,0,1
560,1.0,2.0,3.0,6.0,12,1.0,2.0,4.0,0.0,1.0,4.0,57.76,5.0,0.324,1,5.0,0.0,85.0,13.0,0.0,0.0,15.0,2.0,30.0,5.0,3.5,1.0,65.2,1.0,3.5,1,0,0,0,0,1,0,0,1,0,1
561,1.0,1.0,3.0,3.0,11,0.0,1.0,4.0,0.0,1.0,3.0,50.76,5.0,0.201,1,5.0,0.0,85.0,13.0,0.0,0.0,15.0,1.0,34.0,5.0,3.5,1.0,58.87,1.0,3.5,0,0,0,0,0,1,0,0,1,0,0
562,1.0,2.0,3.0,5.0,11,3.0,5.0,3.0,0.0,0.0,3.0,60.38,5.0,0.324,1,5.0,0.0,85.0,13.0,0.0,0.0,15.0,0.0,30.0,3.0,2.5,1.0,59.59,1.0,2.5,1,0,0,0,0,1,0,0,1,0,0
563,1.0,1.0,3.0,8.0,12,1.0,3.0,4.0,0.0,1.0,4.0,63.94,5.0,0.324,1,5.0,0.0,85.0,13.0,0.0,0.0,15.0,3.0,28.0,4.0,3.25,1.0,72.66,1.0,3.5,1,0,0,0,0,1,0,0,1,0,0
564,1.0,1.0,3.0,5.0,11,2.0,1.0,4.0,1.0,0.0,4.0,64.64,5.0,1.066,1,5.0,0.0,85.0,13.0,0.0,0.0,15.0,3.0,27.0,6.0,3.75,1.0,64.31,1.0,3.75,1,0,0,0,0,1,0,0,1,0,0
565,0.0,1.0,1.0,8.0,8,1.0,3.0,4.0,0.0,1.0,4.0,63.11,5.0,0.324,1,5.0,0.0,85.0,13.0,0.0,0.0,15.0,0.0,54.0,5.0,3.0,0.0,68.74,1.0,3.5,1,0,0,0,0,1,0,0,1,0,1
566,1.0,1.0,3.0,6.0,9,1.0,3.0,3.0,0.0,1.0,4.0,51.25,5.0,0.324,1,5.0,0.0,85.0,13.0,0.0,0.0,15.0,2.0,26.0,4.0,2.25,0.0,52.09,1.0,3.0,1,0,1,0,0,0,0,0,1,0,1
567,1.0,5.0,3.0,6.0,9,0.0,2.0,1.0,0.0,1.0,4.0,49.32,5.0,0.324,1,5.0,0.0,85.0,13.0,0.0,0.0,15.0,1.0,11.0,4.0,1.0,0.0,45.25,2.0,2.25,1,0,0,0,0,1,0,0,1,0,1
568,0.0,1.0,2.0,1.0,8,2.0,4.0,3.0,0.0,1.0,4.0,68.09,5.0,0.324,1,5.0,0.0,85.0,13.0,0.0,0.0,15.0,3.0,39.0,5.0,3.25,1.0,65.2,2.0,3.5,1,1,0,0,0,0,0,0,1,0,1
569,0.0,1.0,2.0,8.0,10,2.0,1.0,4.0,0.0,0.0,3.0,69.54,5.0,0.069,1,5.0,0.0,85.0,13.0,0.0,0.0,15.0,1.0,29.0,3.0,3.0,1.0,57.99,1.0,2.5,0,1,0,0,0,0,0,0,1,0,1
570,0.0,1.0,2.0,7.0,11,0.0,1.0,3.0,0.0,0.0,4.0,60.2,5.0,0.324,1,5.0,0.0,85.0,13.0,0.0,0.0,15.0,4.0,40.0,5.0,3.0,1.0,53.71,1.0,3.25,1,0,0,1,0,0,0,0,1,0,0
571,0.0,1.0,3.0,8.0,10,2.0,0.0,4.0,0.0,1.0,4.0,66.27,5.0,2.094,1,3.0,0.0,80.0,16.0,0.0,0.0,0.0,1.0,20.0,5.0,2.0,1.0,71.38,2.0,3.25,0,0,0,0,0,1,0,0,1,0,0
572,1.0,6.0,3.0,8.0,12,3.0,1.0,3.0,0.0,0.0,2.0,49.22,5.0,0.069,1,3.0,0.0,80.0,16.0,0.0,0.0,0.0,1.0,30.0,3.0,3.0,1.0,49.62,1.0,2.75,1,0,0,0,0,1,0,0,1,0,0
573,1.0,5.0,3.0,2.0,8,2.0,0.0,4.0,0.0,1.0,3.0,57.07,5.0,0.324,1,3.0,0.0,80.0,16.0,0.0,0.0,0.0,0.0,24.0,2.0,3.0,1.0,54.24,1.0,2.5,1,0,1,0,0,0,0,0,1,0,1
574,1.0,1.0,3.0,6.0,10,2.0,2.0,4.0,0.0,1.0,4.0,65.13,5.0,1.607,1,3.0,0.0,80.0,16.0,0.0,0.0,0.0,3.0,35.0,6.0,3.5,1.0,68.07,1.0,3.25,1,0,0,0,0,1,0,0,1,0,0
575,1.0,1.0,3.0,6.0,8,0.0,1.0,4.0,1.0,0.0,2.0,63.7,5.0,0.934,1,3.0,0.0,80.0,16.0,0.0,0.0,0.0,2.0,29.0,3.0,3.5,0.0,62.94,1.0,2.5,0,0,0,0,0,1,0,0,1,0,1
576,1.0,5.0,3.0,4.0,8,1.0,4.0,3.0,0.0,1.0,4.0,47.74,5.0,0.579,1,0.0,0.0,28.0,65.0,0.0,0.0,0.0,4.0,51.0,4.0,2.75,1.0,49.04,1.0,3.0,1,0,1,0,0,0,0,0,1,0,1
577,1.0,2.0,3.0,6.0,8,0.0,4.0,3.0,0.0,0.0,3.0,51.94,5.0,0.324,2,0.0,0.0,94.0,6.0,0.0,0.0,0.0,0.0,29.0,4.0,1.75,0.0,51.42,2.0,1.75,0,0,1,0,0,0,0,0,0,1,1
