Family_Composition,Generation,Parents_education,Family_Income,athletic_level,F2_College_entrance,High_School_Attendence,School_Urbanicity,Number_of_school_activities,F3_GPA_first_year_,F3_Highest_level_of_education,F1_Std Math,Std_Math_Reading,Units_in_math,Free_Lunch,9_12 GPA,gender_Female,gender_Male,Race_Amer. Indian/Alaska Native,"Race_Asian, Hawaii/Pac. Islander",Race_Black or African American,"Race_Hispanic, no race specified","Race_Hispanic, race specified",Race_More than one race,Race_White,marital_parental_status_M w bio children,marital_parental_status_M w/o bio children,marital_parental_status_Single/separtd/divrcd/widowd w bio chld,marital_parental_status_Single/separtd/divrcd/widowd w/o bio chd,Geographical_Region_Midwest,Geographical_Region_Northeast,Geographical_Region_South,Geographical_Region_West,School_Control_Catholic,School_Control_Other private,School_Control_Public
5.0,3.0,7.0,6,1.0,4.0,6.0,1,0.0,3.25,1.0,70.57,69.52,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,,8.0,12,1.0,1.0,6.0,1,0.0,2.25,0.0,37.36,46.77,,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2.0,,4.0,9,0.0,1.0,6.0,1,1.0,1.0,0.0,54.78,56.52,,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
,,,9,,,6.0,1,,2.5,1.0,50.76,51.65,,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,6.0,13,,4.0,6.0,1,1.0,3.0,0.0,52.4,47.1,,1.0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,7.0,10,2.0,3.0,3.0,1,2.0,2.75,1.0,,54.22,,1.0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,7.0,9,2.0,1.0,6.0,1,2.0,3.0,1.0,59.79,60.93,,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,10,2.0,1.0,6.0,1,0.0,2.0,0.0,44.05,47.93,,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,11,2.0,3.0,6.0,1,3.0,3.5,1.0,65.43,63.49,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,,2.0,11,2.0,3.0,6.0,1,0.0,2.0,0.0,51.9,53.58,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,13,2.0,4.0,6.0,1,1.0,3.75,1.0,62.73,60.86,,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
,,,11,,4.0,6.0,1,,4.0,1.0,72.49,71.42,,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,8.0,9,3.0,4.0,6.0,1,1.0,3.5,0.0,60.01,55.93,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,2.0,10,2.0,1.0,6.0,1,1.0,0.75,0.0,52.83,59.98,,1.0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1.0,3.0,6.0,12,0.0,4.0,6.0,1,1.0,2.75,0.0,60.7,65.59,,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,5.0,9,2.0,3.0,6.0,1,0.0,2.0,1.0,62.53,63.22,,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
6.0,3.0,3.0,10,1.0,1.0,6.0,1,1.0,2.75,1.0,46.34,48.01,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,11,1.0,1.0,6.0,1,0.0,3.25,1.0,59.57,64.6,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,5.0,11,2.0,4.0,6.0,1,0.0,3.0,1.0,59.12,67.02,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,2.0,11,2.0,4.0,6.0,1,0.0,,1.0,69.52,63.76,,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,7.0,11,1.0,3.0,6.0,1,2.0,3.5,1.0,65.73,63.18,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
5.0,3.0,8.0,9,1.0,4.0,6.0,1,0.0,3.5,1.0,57.61,64.72,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,8.0,10,,2.0,6.0,1,1.0,3.75,1.0,48.4,53.27,,1.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
5.0,3.0,8.0,5,2.0,2.0,6.0,1,0.0,3.0,1.0,52.36,50.69,,1.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1.0,,7.0,12,2.0,3.0,6.0,1,0.0,3.25,1.0,63.0,64.05,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,7.0,13,2.0,3.0,6.0,1,1.0,2.25,1.0,61.12,56.2,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3.0,3.0,3.0,7,1.0,1.0,6.0,1,0.0,3.0,1.0,62.8,52.66,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2.0,3.0,6.0,11,1.0,4.0,6.0,1,1.0,3.25,1.0,60.7,60.24,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,1.0,5.0,8,3.0,1.0,6.0,1,0.0,2.5,0.0,47.4,52.15,,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,12,1.0,4.0,6.0,1,0.0,3.5,0.0,65.92,66.63,,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,3.0,10,2.0,1.0,6.0,1,0.0,3.25,0.0,53.6,48.21,,1.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,10,2.0,4.0,6.0,1,2.0,3.75,0.0,61.87,66.21,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,2.0,10,1.0,,6.0,1,1.0,3.5,0.0,50.19,53.47,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2.0,3.0,7.0,5,1.0,4.0,6.0,1,0.0,3.5,0.0,62.24,62.51,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2.0,3.0,3.0,11,1.0,3.0,6.0,1,0.0,3.25,0.0,56.96,59.66,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,8.0,13,1.0,3.0,6.0,1,0.0,3.75,1.0,53.42,49.15,,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,11,2.0,3.0,3.0,1,1.0,3.75,1.0,56.32,58.54,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,2.0,10,1.0,4.0,6.0,1,1.0,1.5,0.0,64.68,60.13,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,4.0,11,3.0,3.0,6.0,1,0.0,3.25,1.0,52.05,55.41,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,12,1.0,,6.0,1,0.0,3.25,0.0,,43.78,,1.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1.0,3.0,3.0,10,1.0,3.0,6.0,1,0.0,0.75,0.0,44.23,45.81,,1.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,11,1.0,4.0,6.0,1,0.0,1.25,0.0,60.63,62.22,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,7.0,11,2.0,4.0,6.0,1,0.0,0.5,0.0,48.84,55.51,,1.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,5.0,11,1.0,2.0,6.0,1,0.0,3.5,1.0,55.86,58.72,,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,5.0,12,1.0,3.0,6.0,1,0.0,3.75,1.0,62.41,57.69,,1.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
5.0,3.0,5.0,6,,1.0,6.0,1,0.0,,0.0,31.07,44.18,,1.0,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5.0,3.0,7.0,12,2.0,4.0,6.0,1,0.0,3.5,1.0,54.77,62.07,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2.0,3.0,6.0,9,,1.0,3.0,1,1.0,3.5,1.0,47.71,45.54,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,8.0,11,1.0,4.0,6.0,1,1.0,3.75,1.0,64.75,69.88,,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
5.0,3.0,2.0,8,0.0,1.0,6.0,1,0.0,4.0,0.0,42.31,42.98,,1.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5.0,3.0,5.0,5,1.0,3.0,6.0,1,1.0,2.0,0.0,58.16,53.59,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,8.0,12,3.0,3.0,6.0,1,0.0,3.0,1.0,54.8,59.61,,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
,,,12,,4.0,6.0,1,,4.0,1.0,62.79,64.28,,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2.0,3.0,2.0,8,0.0,0.0,6.0,1,0.0,4.0,0.0,51.97,59.6,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2.0,,2.0,11,1.0,0.0,6.0,1,1.0,,0.0,49.5,49.42,,1.0,3.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
5.0,3.0,8.0,6,1.0,0.0,11.0,1,0.0,,0.0,,48.45,,1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
6.0,3.0,7.0,10,2.0,4.0,6.0,1,0.0,3.25,0.0,68.71,70.28,,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1.0,3.0,7.0,11,0.0,4.0,6.0,1,0.0,3.0,1.0,60.31,62.04,,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,11,0.0,3.0,6.0,1,0.0,3.0,1.0,65.59,58.92,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,7.0,11,1.0,4.0,6.0,1,1.0,3.25,1.0,67.16,62.09,,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,7.0,12,2.0,3.0,6.0,1,0.0,2.75,1.0,58.19,57.55,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
5.0,3.0,5.0,7,0.0,1.0,6.0,1,1.0,3.5,0.0,42.14,48.16,,1.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,1.0,6.0,13,0.0,1.0,6.0,1,1.0,3.0,0.0,49.13,52.07,,1.0,4.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,2.0,12,2.0,1.0,6.0,1,3.0,3.0,0.0,45.57,44.12,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,3.0,10,2.0,3.0,6.0,1,0.0,2.75,0.0,49.36,60.34,,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,11,3.0,4.0,6.0,1,3.0,4.0,1.0,67.39,72.4,,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,5.0,10,3.0,4.0,6.0,1,5.0,4.0,1.0,55.58,62.11,,2.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,4.0,10,1.0,4.0,6.0,1,1.0,4.0,1.0,71.08,69.33,,2.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,5.0,12,3.0,4.0,6.0,1,2.0,3.0,0.0,64.14,64.53,,2.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,8.0,12,3.0,3.0,6.0,1,4.0,4.0,1.0,60.79,58.34,,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,5.0,9,2.0,3.0,6.0,1,4.0,3.5,1.0,64.26,65.17,,2.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,5.0,11,2.0,4.0,6.0,1,3.0,3.75,1.0,66.64,64.67,,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,10,2.0,3.0,6.0,1,4.0,3.0,1.0,63.47,61.26,,2.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
5.0,3.0,6.0,8,,3.0,6.0,1,2.0,2.5,0.0,45.29,54.75,,2.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
3.0,3.0,8.0,13,2.0,3.0,6.0,1,0.0,2.0,1.0,49.67,55.95,,2.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,1.0,2.0,9,2.0,3.0,4.0,1,2.0,2.75,0.0,60.61,65.8,,2.0,6.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,9,2.0,3.0,6.0,1,1.0,2.5,1.0,59.84,57.72,,2.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,5.0,6,2.0,1.0,6.0,1,3.0,3.75,1.0,53.14,61.84,,2.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,2.0,10,2.0,0.0,6.0,1,0.0,,0.0,41.98,44.63,,6.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
5.0,3.0,2.0,9,2.0,1.0,4.0,1,0.0,2.0,0.0,42.9,47.89,,6.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
5.0,3.0,4.0,8,0.0,,6.0,1,1.0,0.5,0.0,38.19,38.87,,6.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2.0,3.0,2.0,5,0.0,1.0,6.0,1,2.0,3.5,1.0,48.02,52.5,,6.0,6.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1.0,,6.0,9,0.0,,4.0,1,0.0,2.75,0.0,55.21,54.63,,6.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5.0,3.0,5.0,7,0.0,1.0,4.0,1,0.0,1.25,0.0,40.62,45.09,,6.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,5.0,5,0.0,1.0,6.0,1,2.0,2.25,0.0,51.39,62.0,,6.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
5.0,2.0,2.0,7,0.0,0.0,11.0,1,0.0,1.5,0.0,,50.09,,6.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
5.0,3.0,8.0,8,0.0,1.0,6.0,1,0.0,2.0,0.0,37.59,37.43,,6.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,3.0,9,0.0,,6.0,1,0.0,3.75,0.0,42.38,41.42,,6.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
8.0,,2.0,2,0.0,0.0,4.0,1,0.0,0.75,0.0,42.79,39.05,,6.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
,,,11,,4.0,6.0,1,,3.0,1.0,56.5,60.76,,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,3.0,9,0.0,4.0,6.0,1,4.0,3.75,1.0,61.33,62.8,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,12,2.0,4.0,6.0,1,1.0,3.5,1.0,52.65,50.94,,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,4.0,11,1.0,3.0,6.0,1,0.0,2.75,1.0,56.67,62.49,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,2.0,10,0.0,0.0,6.0,1,0.0,3.75,0.0,52.88,48.68,,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,7.0,12,1.0,,6.0,1,1.0,3.0,0.0,45.2,47.25,,1.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1.0,3.0,6.0,12,2.0,3.0,6.0,1,0.0,2.5,1.0,51.96,53.33,,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
5.0,3.0,4.0,9,2.0,3.0,6.0,1,0.0,3.0,1.0,56.16,60.48,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,5.0,11,2.0,3.0,6.0,1,2.0,3.75,1.0,56.86,57.0,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,5.0,11,1.0,4.0,6.0,1,1.0,4.0,1.0,52.89,55.31,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,1.0,2.0,8,2.0,3.0,6.0,1,0.0,3.0,0.0,55.43,59.73,,1.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1.0,,8.0,12,1.0,1.0,4.0,1,0.0,1.5,0.0,46.06,44.75,,1.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,9,0.0,4.0,6.0,1,1.0,3.5,0.0,,57.8,,1.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,12,0.0,0.0,4.0,1,0.0,3.75,0.0,37.99,37.56,,1.0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
5.0,3.0,5.0,9,1.0,1.0,6.0,1,0.0,1.75,0.0,50.65,46.16,,1.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,11,1.0,1.0,6.0,1,0.0,2.25,1.0,55.67,58.53,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,10,0.0,4.0,6.0,1,3.0,3.0,0.0,61.88,62.82,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,3.0,9,1.0,1.0,4.0,1,0.0,,0.0,49.22,51.75,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,7.0,12,2.0,4.0,6.0,1,3.0,3.75,1.0,64.74,61.13,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2.0,3.0,6.0,12,2.0,0.0,4.0,1,0.0,,0.0,41.03,40.0,,1.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,8.0,12,0.0,4.0,4.0,1,1.0,3.0,0.0,61.26,58.26,,1.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,10,1.0,3.0,6.0,1,0.0,2.0,0.0,58.12,56.95,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,2.0,11,0.0,1.0,6.0,1,0.0,1.5,0.0,44.55,40.03,,1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2.0,3.0,6.0,10,2.0,1.0,6.0,1,0.0,2.25,0.0,50.19,48.51,,1.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,11,2.0,2.0,6.0,1,5.0,3.25,1.0,58.6,54.43,,1.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,3.0,10,1.0,1.0,6.0,2,0.0,3.75,0.0,49.88,48.93,,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,8.0,11,2.0,4.0,6.0,2,1.0,3.75,1.0,67.97,68.66,,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,7,2.0,0.0,6.0,2,1.0,1.75,0.0,48.15,40.75,,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,2.0,9,0.0,0.0,4.0,2,1.0,1.75,0.0,42.03,44.8,,1.0,,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,4.0,10,2.0,1.0,6.0,2,0.0,3.0,0.0,64.33,63.42,,1.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,2.0,9,1.0,1.0,6.0,2,2.0,2.75,0.0,39.78,40.08,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
5.0,3.0,6.0,9,2.0,4.0,6.0,2,2.0,3.75,1.0,68.96,67.36,,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,2.0,8,2.0,1.0,6.0,2,1.0,2.5,0.0,40.2,43.22,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2.0,3.0,5.0,9,0.0,3.0,6.0,2,1.0,3.5,1.0,50.56,56.65,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,,2.0,11,1.0,0.0,6.0,2,0.0,,0.0,58.29,61.73,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,4.0,11,2.0,3.0,6.0,2,2.0,3.75,1.0,56.72,57.67,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,2.0,9,2.0,1.0,6.0,2,0.0,3.75,1.0,64.28,57.25,,1.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
,,,11,,1.0,6.0,2,,3.0,0.0,46.88,52.09,,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,5.0,10,2.0,1.0,6.0,2,2.0,4.0,1.0,57.87,59.02,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,9,2.0,3.0,6.0,2,0.0,,1.0,65.07,59.51,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2.0,3.0,6.0,9,1.0,1.0,6.0,2,0.0,3.25,0.0,53.01,57.13,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
5.0,3.0,3.0,6,0.0,1.0,6.0,2,1.0,2.25,1.0,47.97,49.71,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
,,,9,,3.0,6.0,2,,,1.0,59.73,59.83,,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,7.0,13,1.0,4.0,6.0,2,1.0,3.5,1.0,54.88,55.14,,1.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,3.0,10,2.0,1.0,6.0,2,0.0,,1.0,49.55,49.85,,1.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,2.0,10,0.0,1.0,6.0,2,1.0,2.25,0.0,41.47,42.03,,1.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,9,1.0,1.0,6.0,2,1.0,1.0,1.0,54.17,48.99,,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,5.0,10,2.0,1.0,6.0,2,1.0,1.75,0.0,49.95,50.23,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3.0,3.0,2.0,9,1.0,1.0,6.0,2,2.0,3.5,0.0,47.32,48.85,,1.0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,4.0,9,1.0,3.0,6.0,2,1.0,3.25,1.0,54.56,59.81,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,6.0,10,2.0,1.0,6.0,2,1.0,2.0,0.0,51.39,56.03,,1.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,3.0,9,0.0,1.0,6.0,2,0.0,2.0,0.0,40.43,34.4,,1.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1.0,3.0,8.0,10,2.0,3.0,6.0,2,1.0,2.5,1.0,57.78,54.57,,1.0,5.0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
